num machines: 12,ticks per second: 4,lifetime: 60,,,
1614809657.838908,129,work,,,
1614809658.089026,130,work,,,
1614809658.340796,131,work,,,
1614809658.590948,132,work,,,
1614809658.841205,133,work,,,
1614809659.092191,134,work,,,
1614809659.345532,135,work,,,
1614809659.6141849,136,send,0,,
1614809659.8456771,137,work,,,
1614809660.097746,138,work,,,
1614809660.349246,139,work,,,
1614809660.5993001,140,work,,,
1614809660.8537679,141,work,,,
1614809661.1076312,142,work,,,
1614809661.360097,143,work,,,
1614809661.610821,144,work,,,
1614809661.861562,145,work,,,
1614809662.1120782,146,work,,,
1614809662.366051,147,work,,,
1614809662.616639,148,work,,,
1614809662.870194,149,work,,,
1614809663.120228,150,work,,,
1614809663.3720698,151,work,,,
1614809663.648373,152,send,1,,
1614809663.8785331,153,work,,,
1614809664.1293702,154,work,,,
1614809664.3794088,155,work,,,
1614809664.633024,156,work,,,
1614809664.886476,157,work,,,
1614809665.139586,158,work,,,
1614809665.389605,159,work,,,
1614809665.643384,160,work,,,
1614809665.914619,161,send,0,,
1614809666.172043,162,send,0,,
1614809666.424738,163,send,0,,
1614809666.655606,164,work,,,
1614809666.907109,165,work,,,
1614809667.159656,166,work,,,
1614809667.411199,167,work,,,
1614809667.6656199,168,work,,,
1614809667.915979,169,work,,,
1614809668.166132,170,work,,,
1614809668.418386,171,work,,,
1614809668.668861,172,work,,,
1614809668.942388,173,send,1,,
1614809669.173173,174,work,,,
1614809669.423237,175,work,,,
1614809669.6741278,176,work,,,
1614809669.9246569,177,work,,,
1614809670.195502,178,send,1,,
1614809670.428038,179,work,,,
1614809670.68141,180,work,,,
1614809670.935225,181,work,,,
1614809671.207057,182,send,0,,
1614809671.2215612,182,send,1,,
1614809671.439305,183,work,,,
1614809671.692394,184,work,,,
1614809671.945087,185,work,,,
1614809672.19564,186,work,,,
1614809672.446173,187,work,,,
1614809672.698406,188,work,,,
1614809672.953131,189,work,,,
1614809673.204301,190,work,,,
1614809673.4581969,191,work,,,
1614809673.7284532,192,send,0,,
1614809673.958452,193,work,,,
1614809674.224664,194,send,0,,
1614809674.477139,195,send,1,,
1614809674.7248871,196,send,0,,
1614809674.740182,196,send,1,,
1614809674.961906,197,work,,,
1614809675.214725,198,work,,,
1614809675.464884,199,work,,,
1614809675.715273,200,work,,,
1614809675.967214,201,work,,,
1614809676.217938,202,work,,,
1614809676.472558,203,work,,,
1614809676.722583,204,work,,,
1614809676.972699,205,work,,,
1614809677.2236469,206,work,,,
1614809677.473728,207,work,,,
1614809677.726409,208,work,,,
1614809677.981428,209,work,,,
1614809678.232826,210,work,,,
1614809678.48478,211,work,,,
1614809678.7392588,212,work,,,
1614809678.9917288,213,work,,,
1614809679.243368,214,work,,,
1614809679.4981718,215,work,,,
1614809679.749304,216,work,,,
1614809680.019824,217,send,0,,
1614809680.036763,217,send,1,,
1614809680.250943,218,work,,,
1614809680.501164,219,work,,,
1614809680.756088,220,work,,,
1614809681.0315762,221,send,0,,
1614809681.049047,221,send,1,,
1614809681.2626328,222,work,,,
1614809681.514913,223,work,,,
1614809681.791361,224,send,0,,
1614809681.808373,224,send,1,,
1614809682.015865,225,work,,,
1614809682.2660108,226,work,,,
1614809682.516605,227,work,,,
1614809682.768838,228,work,,,
1614809683.0226948,229,work,,,
1614809683.2762072,230,work,,,
1614809683.547157,231,send,0,,
1614809683.781554,232,work,,,
1614809684.0319018,233,work,,,
1614809684.282395,234,work,,,
1614809684.53298,235,work,,,
1614809684.783419,236,work,,,
1614809685.0336409,237,work,,,
1614809685.306593,238,send,1,,
1614809685.535616,239,work,,,
1614809685.788177,240,work,,,
