num machines: 3,ticks per second: 5,lifetime: 60,,,
1614756823.506253,172,work,,,
1614756823.711447,174,receive,,2,1
1614756823.912572,175,work,,,
1614756824.1168199,176,receive,,0,1
1614756824.320137,177,receive,,0,1
1614756824.521377,178,receive,,2,1
1614756824.762538,179,send,0,,
1614756824.794805,179,send,2,,
1614756824.926393,180,receive,,2,1
1614756825.171869,181,send,0,,
1614756825.201673,181,send,2,,
1614756825.3327591,182,work,,,
1614756825.537903,183,work,,,
1614756825.738316,184,work,,,
1614756825.939379,185,work,,,
1614756826.139561,186,receive,,2,1
1614756826.3401332,187,work,,,
1614756826.545312,188,work,,,
1614756826.749842,189,work,,,
1614756826.9891589,190,send,0,,
1614756827.156519,191,work,,,
1614756827.35675,192,work,,,
1614756827.55682,193,work,,,
1614756827.758958,194,work,,,
1614756827.9622452,195,work,,,
1614756828.206053,196,send,0,,
1614756828.2396889,196,send,2,,
1614756828.407818,197,send,0,,
1614756828.447695,197,send,2,,
1614756828.597075,198,send,2,,
1614756828.771682,199,work,,,
1614756828.976128,200,receive,,0,1
1614756829.179731,201,work,,,
1614756829.380367,202,receive,,2,1
1614756829.580676,203,work,,,
1614756829.7810152,204,receive,,2,1
1614756829.9838521,205,work,,,
1614756830.187379,206,receive,,0,1
1614756830.387497,207,receive,,0,1
1614756830.631149,208,send,0,,
1614756830.668245,208,send,2,,
1614756830.7929769,209,receive,,2,1
1614756830.996732,211,receive,,0,1
1614756831.200886,212,work,,,
1614756831.4022799,213,receive,,0,1
1614756831.606605,214,work,,,
1614756831.808008,215,receive,,0,1
1614756832.011734,216,receive,,0,1
1614756832.215863,217,work,,,
1614756832.416641,218,work,,,
1614756832.6172538,219,receive,,2,1
1614756832.817276,220,work,,,
1614756833.018576,221,work,,,
1614756833.2222452,222,work,,,
1614756833.426906,223,work,,,
1614756833.628882,224,work,,,
1614756833.832753,225,work,,,
1614756834.036692,226,work,,,
1614756834.278047,227,send,2,,
1614756834.4406369,229,receive,,0,1
1614756834.644091,230,receive,,0,1
1614756834.848064,231,receive,,0,1
1614756835.052474,232,work,,,
1614756835.2831428,233,send,0,,
1614756835.327153,233,send,2,,
1614756835.4558,234,receive,,2,1
1614756835.65962,235,work,,,
1614756835.864652,236,work,,,
1614756836.0663412,237,receive,,2,1
1614756836.2947211,238,send,2,,
1614756836.4726279,239,work,,,
1614756836.676585,241,receive,,0,1
1614756836.904355,242,send,0,,
1614756837.106347,243,send,2,,
1614756837.278692,244,work,,,
1614756837.4789388,245,work,,,
1614756837.6828601,246,work,,,
1614756837.885767,247,work,,,
1614756838.086742,248,work,,,
1614756838.287788,249,work,,,
1614756838.492817,250,work,,,
1614756838.696756,251,work,,,
1614756838.898827,252,work,,,
1614756839.12979,253,send,2,,
1614756839.3057358,254,work,,,
1614756839.506183,256,receive,,0,1
1614756839.707267,257,work,,,
1614756839.907368,258,work,,,
1614756840.110362,259,receive,,0,1
1614756840.312782,260,work,,,
1614756840.545284,261,send,0,,
1614756840.716712,262,work,,,
1614756840.91873,264,receive,,0,1
1614756841.1234748,265,receive,,0,1
1614756841.326717,266,work,,,
1614756841.5624902,267,send,0,,
1614756841.5908039,267,send,2,,
1614756841.73667,268,work,,,
1614756841.939661,269,work,,,
1614756842.139853,270,receive,,2,1
1614756842.3399942,271,work,,,
1614756842.566593,272,send,0,,
1614756842.770625,273,send,0,,
1614756842.974899,274,send,2,,
1614756843.180189,275,send,2,,
1614756843.346763,276,work,,,
1614756843.54746,278,receive,,2,1
1614756843.752466,279,receive,,2,2
1614756843.955829,280,receive,,0,2
1614756844.155954,281,receive,,0,2
1614756844.359612,282,receive,,0,1
1614756844.563657,283,receive,,0,1
1614756844.767116,284,work,,,
1614756844.9693608,285,receive,,0,1
1614756845.171835,286,work,,,
1614756845.375734,287,work,,,
1614756845.608691,288,send,2,,
1614756845.778801,289,work,,,
1614756845.978899,290,work,,,
1614756846.182244,291,work,,,
1614756846.386679,292,work,,,
1614756846.618519,293,send,0,,
1614756846.8246899,294,send,0,,
1614756846.852458,294,send,2,,
1614756846.995883,295,work,,,
1614756847.196636,297,receive,,0,1
1614756847.400277,298,receive,,2,1
1614756847.602145,299,receive,,2,1
1614756847.802177,300,work,,,
1614756848.0368261,301,send,2,,
1614756848.211432,302,work,,,
1614756848.412151,304,receive,,2,1
1614756848.6160011,305,work,,,
1614756848.857692,306,send,0,,
1614756848.887126,306,send,2,,
1614756849.059901,307,send,0,,
1614756849.2244532,308,work,,,
1614756849.426156,309,work,,,
