num machines: 12,ticks per second: 3,lifetime: 60,,,
1614809674.2009542,148,receive,,5,56
1614809674.5386722,149,receive,,5,59
1614809674.874238,150,receive,,9,61
1614809675.211807,151,receive,,2,62
1614809675.545519,152,receive,,3,63
1614809675.8788748,153,receive,,7,63
1614809676.2151601,154,receive,,9,63
1614809676.549539,155,receive,,5,62
1614809676.883923,156,receive,,7,62
1614809677.219472,157,receive,,8,62
1614809677.552869,158,receive,,6,63
1614809677.889324,159,receive,,9,62
1614809678.222707,160,receive,,3,63
1614809678.557577,161,receive,,2,63
1614809678.8926148,162,receive,,2,64
1614809679.229741,163,receive,,4,65
1614809679.564775,164,receive,,11,66
1614809679.898218,165,receive,,4,69
1614809680.2358148,166,receive,,4,72
1614809680.57044,167,receive,,9,74
1614809680.906025,168,receive,,3,75
1614809681.243846,169,receive,,2,76
1614809681.577193,170,receive,,11,78
1614809681.914963,171,receive,,10,79
1614809682.248491,172,receive,,5,79
1614809682.583174,173,receive,,3,79
1614809682.916877,174,receive,,10,78
1614809683.250454,175,receive,,6,77
1614809683.586616,176,receive,,6,81
1614809683.922069,177,receive,,6,82
1614809684.25808,178,receive,,2,83
1614809684.5915918,179,receive,,3,83
1614809684.926463,180,receive,,8,83
1614809685.262593,181,receive,,7,82
1614809685.6002991,182,receive,,7,83
